Type,Rooms,Repair Subject,Subject Details,Issue,Priority
Suite,Dining Room,Fire Extinguisher,Other fire extinguisher,Describe,STANDARD
Suite,Dining Room,Fire Extinguisher,Other fire extinguisher,Missing,STANDARD
Suite,Dining Room,Fire Extinguisher,Other fire extinguisher,Recharge,STANDARD
Suite,Dining Room,Flooring,Apartment Carpet,Carpet bar repair,STANDARD
Suite,Dining Room,Flooring,Apartment Carpet,Clean carpet,STANDARD
Suite,Dining Room,Flooring,Apartment Carpet,Not In List,STANDARD
Suite,Dining Room,Flooring,Apartment Carpet,Repair carpet,STANDARD
Suite,Dining Room,Flooring,Apartment Carpet,Replace carpet,STANDARD
Suite,Dining Room,Flooring,Apartment Carpet,Stretch carpet,STANDARD
Suite,Dining Room,Flooring,Apartment Carpet,Wet Vac,EMERGENCY
Suite,Dining Room,Flooring,Ceramic Tile,Broken tile,STANDARD
Suite,Dining Room,Flooring,Ceramic Tile,Grout repair,STANDARD
Suite,Dining Room,Flooring,Ceramic Tile,Loose tile,STANDARD
Suite,Dining Room,Flooring,Ceramic Tile,Not In List,STANDARD
Suite,Dining Room,Flooring,Floor General,Leak,EMERGENCY
Suite,Dining Room,Flooring,Floor General,Not In List,STANDARD
Suite,Dining Room,Flooring,Hardwood,Loose boards,STANDARD
Suite,Dining Room,Flooring,Hardwood,Not In List,STANDARD
Suite,Dining Room,Flooring,Hardwood,Warped,STANDARD
Suite,Dining Room,Flooring,Vinyl / Tile,Needs caulk,STANDARD
Suite,Dining Room,Flooring,Vinyl / Tile,Not In List,STANDARD
Suite,Dining Room,Flooring,Vinyl / Tile,Tile loose,STANDARD
Suite,Dining Room,Glass Door / Window,Glass Door,Broken glass,EMERGENCY
Suite,Dining Room,Glass Door / Window,Glass Door,Door handle,STANDARD
Suite,Dining Room,Glass Door / Window,Glass Door,Door lock,EMERGENCY
Suite,Dining Room,Glass Door / Window,Glass Door,Not In List,STANDARD
Suite,Dining Room,Glass Door / Window,Glass Door,Patio door pin,EMERGENCY
Suite,Dining Room,Glass Door / Window,Glass Door,Will not slide,EMERGENCY
Suite,Dining Room,Glass Door / Window,Window,Broken glass,EMERGENCY
Suite,Dining Room,Glass Door / Window,Window,Fogged,STANDARD
Suite,Dining Room,Glass Door / Window,Window,Lock,EMERGENCY
Suite,Dining Room,Glass Door / Window,Window,Not In List,STANDARD
Suite,Dining Room,Glass Door / Window,Window,Will not close,EMERGENCY
Suite,Dining Room,Glass Door / Window,Window,Will not slide / open,STANDARD
Suite,Dining Room,Janitorial,Clean,Not In List,STANDARD
Suite,Dining Room,Janitorial,Deodorize,Not In List,STANDARD
Suite,Dining Room,Pest Control,Insects,Ants,STANDARD
Suite,Dining Room,Pest Control,Insects,Bees,STANDARD
Suite,Dining Room,Pest Control,Insects,Fleas,STANDARD
Suite,Dining Room,Pest Control,Insects,Not In List,STANDARD
Suite,Dining Room,Pest Control,Insects,Roaches,STANDARD
Suite,Dining Room,Pest Control,Insects,Scorpions,STANDARD
Suite,Dining Room,Pest Control,Insects,Silverfish,STANDARD
Suite,Dining Room,Pest Control,Insects,Spiders,STANDARD
Suite,Dining Room,Pest Control,Pests,Birds,STANDARD
Suite,Dining Room,Pest Control,Pests,Mice,STANDARD
Suite,Dining Room,Pest Control,Pests,Not In List,STANDARD
Suite,Dining Room,Pest Control,Pests,Rats,STANDARD
Suite,Dining Room,Walls / Ceiling,Ceiling,Leak,EMERGENCY
Suite,Dining Room,Walls / Ceiling,Ceiling,Leaks from apartment above,EMERGENCY
Suite,Dining Room,Walls / Ceiling,Ceiling,Leaks when it rains,EMERGENCY
Suite,Dining Room,Walls / Ceiling,Ceiling,Not In List,STANDARD
Suite,Dining Room,Walls / Ceiling,Ceiling,Paint,STANDARD
Suite,Dining Room,Walls / Ceiling,Ceiling,Roof leak,EMERGENCY
Suite,Dining Room,Walls / Ceiling,Ceiling,Sheetrock repair,STANDARD
Suite,Dining Room,Walls / Ceiling,Ceiling,Stress crack repair,STANDARD
Suite,Dining Room,Walls / Ceiling,Walls,Leak,EMERGENCY
Suite,Dining Room,Walls / Ceiling,Walls,Leaks from apartment above,EMERGENCY
Suite,Dining Room,Walls / Ceiling,Walls,Leaks when it rains,EMERGENCY
Suite,Dining Room,Walls / Ceiling,Walls,Not In List,STANDARD
Suite,Dining Room,Walls / Ceiling,Walls,Paint,STANDARD
Suite,Dining Room,Walls / Ceiling,Walls,Sheetrock repair,STANDARD
Suite,Dining Room,Walls / Ceiling,Walls,Stress crack repair,STANDARD
Suite,Entry,Air Conditioning / Heat,Adjust Vent,,STANDARD
Suite,Entry,Carpentry,Handrail / Bannister,Damaged,EMERGENCY
Suite,Entry,Carpentry,Handrail / Bannister,Not In List,STANDARD
Suite,Entry,Carpentry,Handrail / Bannister,Paint,STANDARD
Suite,Entry,Carpentry,Trim / Base boards / Crown mold,Damaged,STANDARD
Suite,Entry,Carpentry,Trim / Base boards / Crown mold,Missing,STANDARD
Suite,Entry,Carpentry,Trim / Base boards / Crown mold,Not In List,STANDARD
Suite,Entry,Carpentry,Trim / Base boards / Crown mold,Paint,STANDARD
Suite,Entry,Doors,Bi-fold Doors,Falling down,STANDARD
Suite,Entry,Doors,Bi-fold Doors,Knob repair,STANDARD
Suite,Entry,Doors,Bi-fold Doors,Not In List,STANDARD
Suite,Entry,Doors,Bi-fold Doors,Will not close,STANDARD
Suite,Entry,Doors,Bi-fold Doors,Will not open,STANDARD
Suite,Entry,Doors,Bi-fold Doors,Will not stay on track,STANDARD
Suite,Entry,Doors,Exterior Doors,Damaged,STANDARD
Suite,Entry,Doors,Exterior Doors,Deadbolt repair,EMERGENCY
Suite,Entry,Doors,Exterior Doors,Door stop,STANDARD
Suite,Entry,Doors,Exterior Doors,Hard to open,EMERGENCY
Suite,Entry,Doors,Exterior Doors,Hinge repair,STANDARD
Suite,Entry,Doors,Exterior Doors,Locking knob repair,EMERGENCY
Suite,Entry,Doors,Exterior Doors,Missing,EMERGENCY
Suite,Entry,Doors,Exterior Doors,Not In List,STANDARD
Suite,Entry,Doors,Exterior Doors,Paint,STANDARD
Suite,Entry,Doors,Exterior Doors,Passage knob repair,STANDARD
Suite,Entry,Doors,Exterior Doors,Threshold,STANDARD
Suite,Entry,Doors,Exterior Doors,Weather-stripping,STANDARD
Suite,Entry,Doors,Exterior Doors,Will not close,EMERGENCY
Suite,Entry,Doors,Exterior Doors,Will not latch,STANDARD
Suite,Entry,Doors,Exterior Doors,Will not lock,EMERGENCY
Suite,Entry,Doors,Exterior Doors,Will not open,EMERGENCY
Suite,Entry,Doors,Exterior Doors,Will not unlock,EMERGENCY
Suite,Entry,Doors,Interior Doors,Deadbolt repair,EMERGENCY
Suite,Entry,Doors,Interior Doors,Door stop,STANDARD
Suite,Entry,Doors,Interior Doors,Hard to open,EMERGENCY
Suite,Entry,Doors,Interior Doors,Hinge repair,STANDARD
Suite,Entry,Doors,Interior Doors,Locking knob repair,EMERGENCY
Suite,Entry,Doors,Interior Doors,Not In List,STANDARD
Suite,Entry,Doors,Interior Doors,Passage knob repair,STANDARD
Suite,Entry,Doors,Interior Doors,Will not close,EMERGENCY
Suite,Entry,Doors,Interior Doors,Will not latch,STANDARD
Suite,Entry,Doors,Sliding Doors,Comes off track,STANDARD
Suite,Entry,Doors,Sliding Doors,Not In List,STANDARD
Suite,Entry,Doors,Sliding Doors,Will not slide,STANDARD
Suite,Entry,Electrical,Door Chime,Button repair,STANDARD
Suite,Entry,Electrical,Door Chime,Cosmetic repair,STANDARD
Suite,Entry,Electrical,Door Chime,Not In List,STANDARD
Suite,Entry,Electrical,Door Chime,Will not work,STANDARD
Suite,Entry,Electrical,Light Switch,Cover plate repair,STANDARD
Suite,Entry,Electrical,Light Switch,Dimmer does not work,STANDARD
Suite,Entry,Electrical,Light Switch,Does not work,STANDARD
Suite,Entry,Electrical,Light Switch,Loose from wall,STANDARD
Suite,Entry,Electrical,Light Switch,Not In List,STANDARD
Suite,Entry,Electrical,Light fixture / Ceiling fan,Cosmetic repair,STANDARD
Suite,Entry,Electrical,Light fixture / Ceiling fan,Fan does not work,STANDARD
Suite,Entry,Electrical,Light fixture / Ceiling fan,Flickers,EMERGENCY
Suite,Entry,Electrical,Light fixture / Ceiling fan,Globe / Lens repair,STANDARD
Suite,Entry,Electrical,Light fixture / Ceiling fan,Light is dim,EMERGENCY
Suite,Entry,Electrical,Light fixture / Ceiling fan,Not In List,STANDARD
Suite,Entry,Electrical,Light fixture / Ceiling fan,Not balanced,STANDARD
Suite,Entry,Electrical,Light fixture / Ceiling fan,Pull chain repair,STANDARD
Suite,Entry,Electrical,Light fixture / Ceiling fan,Pulling loose from ceiling / wall,EMERGENCY
Suite,Entry,Electrical,Light fixture / Ceiling fan,Will not come on / bulb out,STANDARD
Suite,Entry,Electrical,Outlet,Cover plate repair,STANDARD
Suite,Entry,Electrical,Outlet,GFI will not reset,EMERGENCY
Suite,Entry,Electrical,Outlet,Loose from wall,STANDARD
Suite,Entry,Electrical,Outlet,No power,EMERGENCY
Suite,Entry,Electrical,Outlet,Not In List,STANDARD
Suite,Entry,Electrical,Outlet,Sparks,EMERGENCY
Suite,Entry,Flooring,Apartment Carpet,Carpet bar repair,STANDARD
Suite,Entry,Flooring,Apartment Carpet,Clean carpet,STANDARD
Suite,Entry,Flooring,Apartment Carpet,Not In List,STANDARD
Suite,Entry,Flooring,Apartment Carpet,Repair carpet,STANDARD
Suite,Entry,Flooring,Apartment Carpet,Replace carpet,STANDARD
Suite,Entry,Flooring,Apartment Carpet,Stretch carpet,STANDARD
Suite,Entry,Flooring,Apartment Carpet,Wet Vac,EMERGENCY
Suite,Entry,Flooring,Ceramic Tile,Broken tile,STANDARD
Suite,Entry,Flooring,Ceramic Tile,Grout repair,STANDARD
Suite,Entry,Flooring,Ceramic Tile,Loose tile,STANDARD
Suite,Entry,Flooring,Ceramic Tile,Not In List,STANDARD
Suite,Entry,Flooring,Common Hall / Breezeway Carpet,Carpet bar repair,STANDARD
Suite,Entry,Flooring,Common Hall / Breezeway Carpet,Clean carpet,STANDARD
Suite,Entry,Flooring,Common Hall / Breezeway Carpet,Not In List,STANDARD
Suite,Entry,Flooring,Common Hall / Breezeway Carpet,Repair carpet,STANDARD
Suite,Entry,Flooring,Common Hall / Breezeway Carpet,Replace carpet,STANDARD
Suite,Entry,Flooring,Common Hall / Breezeway Carpet,Stretch carpet,STANDARD
Suite,Entry,Flooring,Common Hall / Breezeway Carpet,Wet Vac,EMERGENCY
Suite,Entry,Flooring,Floor General,Leak,EMERGENCY
Suite,Entry,Flooring,Floor General,Not In List,STANDARD
Suite,Entry,Flooring,Hardwood,Loose boards,STANDARD
Suite,Entry,Flooring,Hardwood,Not In List,STANDARD
Suite,Entry,Flooring,Hardwood,Warped,STANDARD
Suite,Entry,Flooring,Vinyl / Tile,Needs caulk,STANDARD
Suite,Entry,Flooring,Vinyl / Tile,Not In List,STANDARD
Suite,Entry,Flooring,Vinyl / Tile,Tile loose,STANDARD
Suite,Entry,Glass Door / Window,Glass Door,Broken glass,EMERGENCY
Suite,Entry,Glass Door / Window,Glass Door,Door handle,STANDARD
Suite,Entry,Glass Door / Window,Glass Door,Door lock,EMERGENCY
Suite,Entry,Glass Door / Window,Glass Door,Not In List,STANDARD
Suite,Entry,Glass Door / Window,Glass Door,Patio door pin,EMERGENCY
Suite,Entry,Glass Door / Window,Glass Door,Will not slide,EMERGENCY
Suite,Entry,Janitorial,Clean,Not In List,STANDARD
Suite,Entry,Janitorial,Deodorize,Not In List,STANDARD
Suite,Entry,Pest Control,Insects,Ants,STANDARD
Suite,Entry,Pest Control,Insects,Bees,STANDARD
Suite,Entry,Pest Control,Insects,Fleas,STANDARD
Suite,Entry,Pest Control,Insects,Not In List,STANDARD
Suite,Entry,Pest Control,Insects,Roaches,STANDARD
Suite,Entry,Pest Control,Insects,Scorpions,STANDARD
Suite,Entry,Pest Control,Insects,Silverfish,STANDARD
Suite,Entry,Pest Control,Insects,Spiders,STANDARD
Suite,Entry,Pest Control,Pests,Birds,STANDARD
Suite,Entry,Pest Control,Pests,Mice,STANDARD
Suite,Entry,Pest Control,Pests,Not In List,STANDARD
Suite,Entry,Pest Control,Pests,Rats,STANDARD
Suite,Entry,Walls / Ceiling,Ceiling,Leak,EMERGENCY
Suite,Entry,Walls / Ceiling,Ceiling,Leaks from apartment above,EMERGENCY
Suite,Entry,Walls / Ceiling,Ceiling,Leaks when it rains,EMERGENCY
Suite,Entry,Walls / Ceiling,Ceiling,Not In List,STANDARD
Suite,Entry,Walls / Ceiling,Ceiling,Paint,STANDARD
Suite,Entry,Walls / Ceiling,Ceiling,Roof leak,EMERGENCY
Suite,Entry,Walls / Ceiling,Ceiling,Sheetrock repair,STANDARD
Suite,Entry,Walls / Ceiling,Ceiling,Stress crack repair,STANDARD
Suite,Entry,Walls / Ceiling,Walls,Leak,EMERGENCY
Suite,Entry,Walls / Ceiling,Walls,Leaks from apartment above,EMERGENCY
Suite,Entry,Walls / Ceiling,Walls,Leaks when it rains,EMERGENCY
Suite,Entry,Walls / Ceiling,Walls,Not In List,STANDARD
Suite,Entry,Walls / Ceiling,Walls,Paint,STANDARD
Suite,Entry,Walls / Ceiling,Walls,Sheetrock repair,STANDARD
Suite,Entry,Walls / Ceiling,Walls,Stress crack repair,STANDARD
Suite,Garage / Carports,Doors,Leaks at bottom,,EMERGENCY
Suite,Garage / Carports,Doors,Leaks at top,,EMERGENCY
Suite,Garage / Carports,Plumbing,Fire Sprinkler Head,Head leaks,EMERGENCY
Suite,Garage / Carports,Plumbing,Fire Sprinkler Head,Not In List,STANDARD
Suite,Garage / Carports,Plumbing,Leak,,STANDARD
Suite,Garage / Carports,Plumbing,Water Heater,Leak,EMERGENCY
Suite,Hallway,Air Conditioning / Heat,Adjust Vent,,STANDARD
Suite,Hallway,Air Conditioning / Heat,Air Conditioning,Area of apartment does not cool,STANDARD
Suite,Hallway,Air Conditioning / Heat,Air Conditioning,Blowing cool air,STANDARD
Suite,Hallway,Air Conditioning / Heat,Air Conditioning,Condensing unit outside makes excessive noise,STANDARD
Suite,Hallway,Air Conditioning / Heat,Air Conditioning,Condensing unit outside runs when inside unit is off,STANDARD
Suite,Hallway,Air Conditioning / Heat,Air Conditioning,Cover panel repair,STANDARD
Suite,Hallway,Air Conditioning / Heat,Air Conditioning,Does not cool fan not running,STANDARD
Suite,Hallway,Air Conditioning / Heat,Air Conditioning,Does not cool fan running,STANDARD
Suite,Hallway,Air Conditioning / Heat,Air Conditioning,Fan makes noise,STANDARD
Suite,Hallway,Air Conditioning / Heat,Air Conditioning,No air blowing from vents but unit is running,STANDARD
Suite,Hallway,Air Conditioning / Heat,Air Conditioning,Not In List,STANDARD
Suite,Hallway,Air Conditioning / Heat,Air Conditioning,Replace filter,STANDARD
Suite,Hallway,Air Conditioning / Heat,Air Conditioning,T-stat repair,STANDARD
Suite,Hallway,Air Conditioning / Heat,Air Conditioning,Vent repair,STANDARD
Suite,Hallway,Air Conditioning / Heat,Air Conditioning,Water leak from condensation overflow,EMERGENCY
Suite,Hallway,Air Conditioning / Heat,Heat,Area of apartment will not heat,STANDARD
Suite,Hallway,Air Conditioning / Heat,Heat,Fan blowing will not heat,STANDARD
Suite,Hallway,Air Conditioning / Heat,Heat,Fan not blowing will not heat,STANDARD
Suite,Hallway,Air Conditioning / Heat,Heat,Not In List,STANDARD
Suite,Hallway,Air Conditioning / Heat,Heat,Replace filter,STANDARD
Suite,Hallway,Air Conditioning / Heat,Heat,Vent repair,STANDARD
Suite,Hallway,Carpentry,Desk,Damaged,STANDARD
Suite,Hallway,Carpentry,Desk,Not In List,STANDARD
Suite,Hallway,Carpentry,Shelves,Damaged,STANDARD
Suite,Hallway,Carpentry,Shelves,Not In List,STANDARD
Suite,Hallway,Carpentry,Shelves,Paint,STANDARD
Suite,Hallway,Carpentry,Trim / Base boards / Crown mold,Damaged,STANDARD
Suite,Hallway,Carpentry,Trim / Base boards / Crown mold,Missing,STANDARD
Suite,Hallway,Carpentry,Trim / Base boards / Crown mold,Not In List,STANDARD
Suite,Hallway,Carpentry,Trim / Base boards / Crown mold,Paint,STANDARD
Suite,Hallway,Doors,Bi-fold Doors,Falling down,STANDARD
Suite,Hallway,Doors,Bi-fold Doors,Knob repair,STANDARD
Suite,Hallway,Doors,Bi-fold Doors,Not In List,STANDARD
Suite,Hallway,Doors,Bi-fold Doors,Will not close,STANDARD
Suite,Hallway,Doors,Bi-fold Doors,Will not open,STANDARD
Suite,Hallway,Doors,Bi-fold Doors,Will not stay on track,STANDARD
Suite,Hallway,Doors,Interior Doors,Deadbolt repair,STANDARD
Suite,Hallway,Doors,Interior Doors,Door stop,STANDARD
Suite,Hallway,Doors,Interior Doors,Hard to open,STANDARD
Suite,Hallway,Doors,Interior Doors,Hinge repair,STANDARD
Suite,Hallway,Doors,Interior Doors,Locking knob repair,STANDARD
Suite,Hallway,Doors,Interior Doors,Not In List,STANDARD
Suite,Hallway,Doors,Interior Doors,Passage knob repair,STANDARD
Suite,Hallway,Doors,Interior Doors,Will not close,STANDARD
Suite,Hallway,Doors,Interior Doors,Will not latch,STANDARD
Suite,Hallway,Doors,Sliding Doors,Comes off track,STANDARD
Suite,Hallway,Doors,Sliding Doors,Not In List,STANDARD
Suite,Hallway,Doors,Sliding Doors,Will not slide,STANDARD
Suite,Hallway,Electrical,Circuit breaker / Breaker box,Breaker trips,EMERGENCY
Suite,Hallway,Electrical,Circuit breaker / Breaker box,Breaker will not reset,EMERGENCY
Suite,Hallway,Electrical,Circuit breaker / Breaker box,Gaps in box between breakers,STANDARD
Suite,Hallway,Electrical,Circuit breaker / Breaker box,Noise in breaker box,EMERGENCY
Suite,Hallway,Electrical,Circuit breaker / Breaker box,Not In List,STANDARD
Suite,Hallway,Electrical,Door Chime,Button repair,STANDARD
Suite,Hallway,Electrical,Door Chime,Cosmetic repair,STANDARD
Suite,Hallway,Electrical,Door Chime,Not In List,STANDARD
Suite,Hallway,Electrical,Door Chime,Will not work,STANDARD
Suite,Hallway,Electrical,Light Switch,Cover plate repair,STANDARD
Suite,Hallway,Electrical,Light Switch,Dimmer does not work,STANDARD
Suite,Hallway,Electrical,Light Switch,Does not work,STANDARD
Suite,Hallway,Electrical,Light Switch,Loose from wall,STANDARD
Suite,Hallway,Electrical,Light Switch,Not In List,STANDARD
Suite,Hallway,Electrical,Light fixture / Ceiling fan,Cosmetic repair,STANDARD
Suite,Hallway,Electrical,Light fixture / Ceiling fan,Fan does not work,STANDARD
Suite,Hallway,Electrical,Light fixture / Ceiling fan,Flickers,EMERGENCY
Suite,Hallway,Electrical,Light fixture / Ceiling fan,Globe / Lens repair,STANDARD
Suite,Hallway,Electrical,Light fixture / Ceiling fan,Light is dim,EMERGENCY
Suite,Hallway,Electrical,Light fixture / Ceiling fan,Not In List,STANDARD
Suite,Hallway,Electrical,Light fixture / Ceiling fan,Not balanced,STANDARD
Suite,Hallway,Electrical,Light fixture / Ceiling fan,Pull chain repair,STANDARD
Suite,Hallway,Electrical,Light fixture / Ceiling fan,Pulling loose from ceiling / wall,EMERGENCY
Suite,Hallway,Electrical,Light fixture / Ceiling fan,Will not come on / bulb out,STANDARD
Suite,Hallway,Electrical,Outlet,Cover plate repair,STANDARD
Suite,Hallway,Electrical,Outlet,GFI will not reset,EMERGENCY
Suite,Hallway,Electrical,Outlet,Loose from wall,STANDARD
Suite,Hallway,Electrical,Outlet,No power,EMERGENCY
Suite,Hallway,Electrical,Outlet,Not In List,STANDARD
Suite,Hallway,Electrical,Outlet,Sparks,EMERGENCY
Suite,Hallway,Electrical,Smoke Detector,Chirps,STANDARD
Suite,Hallway,Electrical,Smoke Detector,False alarms,STANDARD
Suite,Hallway,Electrical,Smoke Detector,Loose from wall / Ceiling,STANDARD
Suite,Hallway,Electrical,Smoke Detector,Not In List,STANDARD
Suite,Hallway,Electrical,Smoke Detector,Replace battery,STANDARD
Suite,Hallway,Electrical,Smoke Detector,Will not work,STANDARD
Suite,Hallway,Fire Extinguisher,Apartment fire extinguisher,Damaged,STANDARD
Suite,Hallway,Fire Extinguisher,Apartment fire extinguisher,Describe,STANDARD
Suite,Hallway,Fire Extinguisher,Apartment fire extinguisher,Missing,STANDARD
Suite,Hallway,Fire Extinguisher,Apartment fire extinguisher,Recharge,STANDARD
Suite,Hallway,Fire Extinguisher,Other fire extinguisher,Damaged,STANDARD
Suite,Hallway,Fire Extinguisher,Other fire extinguisher,Describe,STANDARD
Suite,Hallway,Fire Extinguisher,Other fire extinguisher,Missing,STANDARD
Suite,Hallway,Fire Extinguisher,Other fire extinguisher,Recharge,STANDARD
Suite,Hallway,Flooring,Apartment Carpet,Carpet bar repair,STANDARD
Suite,Hallway,Flooring,Apartment Carpet,Clean carpet,STANDARD
Suite,Hallway,Flooring,Apartment Carpet,Not In List,STANDARD
Suite,Hallway,Flooring,Apartment Carpet,Repair carpet,STANDARD
Suite,Hallway,Flooring,Apartment Carpet,Replace carpet,STANDARD
Suite,Hallway,Flooring,Apartment Carpet,Stretch carpet,STANDARD
Suite,Hallway,Flooring,Apartment Carpet,Wet Vac,EMERGENCY
Suite,Hallway,Flooring,Ceramic Tile,Broken tile,STANDARD
Suite,Hallway,Flooring,Ceramic Tile,Grout repair,STANDARD
Suite,Hallway,Flooring,Ceramic Tile,Loose tile,STANDARD
Suite,Hallway,Flooring,Ceramic Tile,Not In List,STANDARD
Suite,Hallway,Flooring,Common Hall / Breezeway Carpet,Carpet bar repair,STANDARD
Suite,Hallway,Flooring,Common Hall / Breezeway Carpet,Clean carpet,STANDARD
Suite,Hallway,Flooring,Common Hall / Breezeway Carpet,Not In List,STANDARD
Suite,Hallway,Flooring,Common Hall / Breezeway Carpet,Repair carpet,STANDARD
Suite,Hallway,Flooring,Common Hall / Breezeway Carpet,Replace carpet,STANDARD
Suite,Hallway,Flooring,Common Hall / Breezeway Carpet,Stretch carpet,STANDARD
Suite,Hallway,Flooring,Common Hall / Breezeway Carpet,Wet Vac,EMERGENCY
Suite,Hallway,Flooring,Floor General,Leak,EMERGENCY
Suite,Hallway,Flooring,Floor General,Not In List,STANDARD
Suite,Hallway,Flooring,Hardwood,Loose boards,STANDARD
Suite,Hallway,Flooring,Hardwood,Not In List,STANDARD
Suite,Hallway,Flooring,Hardwood,Warped,STANDARD
Suite,Hallway,Flooring,Vinyl / Tile,Needs caulk,STANDARD
Suite,Hallway,Flooring,Vinyl / Tile,Not In List,STANDARD
Suite,Hallway,Flooring,Vinyl / Tile,Tile loose,STANDARD
Suite,Hallway,Janitorial,Clean,Not In List,STANDARD
Suite,Hallway,Janitorial,Deodorize,Not In List,STANDARD
Suite,Hallway,Pest Control,Insects,Ants,STANDARD
Suite,Hallway,Pest Control,Insects,Bees,STANDARD
Suite,Hallway,Pest Control,Insects,Fleas,STANDARD
Suite,Hallway,Pest Control,Insects,Not In List,STANDARD
Suite,Hallway,Pest Control,Insects,Roaches,STANDARD
Suite,Hallway,Pest Control,Insects,Scorpions,STANDARD
Suite,Hallway,Pest Control,Insects,Silverfish,STANDARD
Suite,Hallway,Pest Control,Insects,Spiders,STANDARD
Suite,Hallway,Pest Control,Pests,Birds,STANDARD
Suite,Hallway,Pest Control,Pests,Mice,STANDARD
Suite,Hallway,Pest Control,Pests,Not In List,STANDARD
Suite,Hallway,Pest Control,Pests,Rats,STANDARD
Suite,Hallway,Plumbing,Fire Sprinkler Head,Beauty ring repair,STANDARD
Suite,Hallway,Plumbing,Fire Sprinkler Head,Head leaks,EMERGENCY
Suite,Hallway,Plumbing,Fire Sprinkler Head,Not In List,STANDARD
Suite,Hallway,Plumbing,Fire Sprinkler Head,Paint on head,STANDARD
Suite,Hallway,TV / Phone / Alarm / Internet,Alarm,Control panel repair,EMERGENCY
Suite,Hallway,TV / Phone / Alarm / Internet,Alarm,Not In List,STANDARD
Suite,Hallway,TV / Phone / Alarm / Internet,Phone,Cover plate missing,STANDARD
Suite,Hallway,TV / Phone / Alarm / Internet,Phone,Jack repair,STANDARD
Suite,Hallway,TV / Phone / Alarm / Internet,Phone,Not In List,STANDARD
Suite,Hallway,TV / Phone / Alarm / Internet,Phone,Poor reception,STANDARD
Suite,Hallway,Walls / Ceiling,Ceiling,Leak,EMERGENCY
Suite,Hallway,Walls / Ceiling,Ceiling,Leaks from apartment above,EMERGENCY
Suite,Hallway,Walls / Ceiling,Ceiling,Leaks when it rains,EMERGENCY
Suite,Hallway,Walls / Ceiling,Ceiling,Not In List,STANDARD
Suite,Hallway,Walls / Ceiling,Ceiling,Paint,STANDARD
Suite,Hallway,Walls / Ceiling,Ceiling,Roof leak,EMERGENCY
Suite,Hallway,Walls / Ceiling,Ceiling,Sheetrock repair,STANDARD
Suite,Hallway,Walls / Ceiling,Ceiling,Stress crack repair,STANDARD
Suite,Hallway,Walls / Ceiling,Walls,Leak,EMERGENCY
Suite,Hallway,Walls / Ceiling,Walls,Leaks from apartment above,EMERGENCY
Suite,Hallway,Walls / Ceiling,Walls,Leaks when it rains,EMERGENCY
Suite,Hallway,Walls / Ceiling,Walls,Not In List,STANDARD
Suite,Hallway,Walls / Ceiling,Walls,Paint,STANDARD
Suite,Hallway,Walls / Ceiling,Walls,Sheetrock repair,STANDARD
Suite,Hallway,Walls / Ceiling,Walls,Stress crack repair,STANDARD
Suite,Kitchen,Air Conditioning / Heat,Adjust Vent,,STANDARD
Suite,Kitchen,Air Conditioning / Heat,Air Conditioning,Area of apartment does not cool,STANDARD
Suite,Kitchen,Air Conditioning / Heat,Air Conditioning,Blowing cool air,STANDARD
Suite,Kitchen,Air Conditioning / Heat,Air Conditioning,Does not cool fan not running,STANDARD
Suite,Kitchen,Air Conditioning / Heat,Air Conditioning,Does not cool fan running,STANDARD
Suite,Kitchen,Air Conditioning / Heat,Air Conditioning,Fan makes noise,STANDARD
Suite,Kitchen,Air Conditioning / Heat,Air Conditioning,No air blowing from vents but unit is running,STANDARD
Suite,Kitchen,Air Conditioning / Heat,Air Conditioning,Not In List,STANDARD
Suite,Kitchen,Air Conditioning / Heat,Heat,Area of apartment will not heat,STANDARD
Suite,Kitchen,Air Conditioning / Heat,Heat,Fan blowing will not heat,STANDARD
Suite,Kitchen,Air Conditioning / Heat,Heat,Fan not blowing will not heat,STANDARD
Suite,Kitchen,Air Conditioning / Heat,Heat,Not In List,STANDARD
Suite,Kitchen,Air Conditioning / Heat,Heat,Vent repair,STANDARD
Suite,Kitchen,Appliance,Dishwasher,Cosmetic repair,STANDARD
Suite,Kitchen,Appliance,Dishwasher,Does not clean dishes,STANDARD
Suite,Kitchen,Appliance,Dishwasher,Latch repair,STANDARD
Suite,Kitchen,Appliance,Dishwasher,Leaks,EMERGENCY
Suite,Kitchen,Appliance,Dishwasher,Leaves water spots on dishes,STANDARD
Suite,Kitchen,Appliance,Dishwasher,Lower rack repair,STANDARD
Suite,Kitchen,Appliance,Dishwasher,Not In List,STANDARD
Suite,Kitchen,Appliance,Dishwasher,Silverware basket repair,STANDARD
Suite,Kitchen,Appliance,Dishwasher,Soap dispenser repair,STANDARD
Suite,Kitchen,Appliance,Dishwasher,Spray tower repair,STANDARD
Suite,Kitchen,Appliance,Dishwasher,Timer knob repair,STANDARD
Suite,Kitchen,Appliance,Dishwasher,Upper rack repair,STANDARD
Suite,Kitchen,Appliance,Dishwasher,Will not drain,STANDARD
Suite,Kitchen,Appliance,Dishwasher,Will not fill,STANDARD
Suite,Kitchen,Appliance,Microwave,Cosmetic repair,STANDARD
Suite,Kitchen,Appliance,Microwave,Display panel not working,STANDARD
Suite,Kitchen,Appliance,Microwave,Handle repair,STANDARD
Suite,Kitchen,Appliance,Microwave,Knob repair,STANDARD
Suite,Kitchen,Appliance,Microwave,Light repair,STANDARD
